9.980480000000000462e-01
1.000264999999999960e+00
9.956819999999999560e-01
9.972839999999999483e-01
1.003233999999999959e+00
9.999719999999999720e-01
1.001686000000000076e+00
1.002707999999999933e+00
9.914119999999999600e-01
9.950440000000000396e-01
1.002803000000000111e+00
1.000320000000000098e+00
1.004952000000000067e+00
1.000018000000000074e+00
9.995810000000000528e-01
9.980379999999999807e-01
