4.406318485847257930e-05,7.205132326492256168e-06,3.795235271749591905e-07,2.259628344305255940e-05,1.081301592180584185e-05,-3.167081085034681367e-05,7.583481612254467444e-06,1.000444812112965179e-05,6.131969715111199598e-06,1.205112268640689180e-05,4.570273311147504729e-05,7.479983166113589327e-06,2.077556908674068676e-05,4.288486068432619927e-06,3.733077176455166976e-05,6.978893554337646305e-06,4.071016214255053370e-05,3.906195810725761862e-05,-2.122500618837324683e-05,1.593951869715623521e-05,7.444160298563857549e-06,2.072071684917523937e-05,7.596562077004818566e-06,3.876129617544299356e-06,7.566394565917566832e-06,6.455150246113479315e-06,6.795028273498013572e-06,7.060218258528400038e-06,7.260297860091161962e-06,7.617464789375947507e-06,2.128073307497777220e-05,3.665622450583322470e-05,4.032161410668459452e-05,2.268313024043793396e-05,2.104366134363756664e-05,1.865624896739704125e-05,4.473544611245250521e-05,3.990077532833677810e-05,3.736404521540961270e-05,3.801313078147996282e-06,7.276885134815076318e-06,7.189312952489460855e-06,7.277177147498667539e-06,2.104506984328116187e-05,2.315254332574988777e-05,3.746343136617064491e-05,4.611027646385910689e-05,4.483703598647825365e-05,7.620854755619751609e-06,1.741226953229318790e-05,1.589492095503121396e-05,-7.098052772334503534e-06,1.731840439432218308e-05,4.304417956200146418e-06,3.213077667047458598e-06,4.478826542973081930e-05,7.392713749947852919e-06,2.118933151890298362e-05,7.307173960851327070e-06,7.372887337585049338e-06,7.017765211264963843e-06,5.079157980416373490e-06,1.747479155402674044e-05,7.823435344684724301e-06,1.975067996814790786e-05,7.401858064264201162e-06,6.899214717600065107e-06,2.258187675754557563e-05,4.424344300202543356e-05,1.161963663342651487e-05,2.336156057611602594e-05,7.266597045995413843e-06,4.355666801251169480e-05
7.205132326492256168e-06,7.350901895939839967e-05,-5.617789979314588874e-06,4.050734745352338099e-05,2.655341454103375646e-07,-1.035978250031885279e-05,7.409132719014951875e-05,2.424087177053281628e-07,1.557151530802680855e-07,5.718117283801260614e-05,7.119914615265136115e-06,7.412902684507554122e-05,4.212454578544146426e-05,1.436976104920520886e-07,5.506235721847836980e-06,7.133628491294150204e-05,5.970363949725981806e-06,5.977002002904131407e-06,-7.905106326276636935e-06,4.674714505224134806e-05,7.399671666380337601e-05,4.210176918420560269e-05,7.364050651013239975e-05,1.535651880005996524e-07,7.341089250857598661e-05,6.607772024192489575e-05,7.141115215061713572e-05,7.239855518146321432e-05,7.360629909953040749e-05,7.431032651252033434e-05,4.267085140383025324e-05,5.713865367841567772e-06,7.353549036320466006e-06,4.922412986026305424e-05,4.240014534244713042e-05,-8.312873578103102689e-06,7.231357474941532626e-06,7.188465865499466559e-06,5.495090230258014330e-06,1.499233363149872404e-07,7.353011065231343881e-05,7.297871677918927095e-05,7.359714871009810286e-05,4.243030904710413638e-05,2.574195586148900065e-06,5.501479893972402700e-06,7.231016796676407728e-06,7.293670515791204183e-06,7.371244031742668656e-05,4.705555999154218067e-05,4.690755778148190806e-05,6.584108050455782467e-07,4.716487090885132023e-05,1.435826260809046324e-07,2.164920784847844535e-07,7.612028715790744438e-06,7.303667768882260393e-05,4.256535334990906879e-05,7.388446901725661815e-05,7.391950411755508158e-05,7.273994713338613374e-05,1.492446165045760649e-07,4.696824400195802411e-05,6.484769328397047223e-05,4.470561972268962157e-05,7.338963273890861594e-05,7.241369162836430696e-05,2.448552299628727589e-06,7.321058020081160006e-06,2.069363210055440629e-07,2.660472932914168614e-06,6.336605131619189922e-05,1.020133587521358515e-05
3.795235271749591905e-07,-5.617789979314589721e-06,2.792203075520210411e-05,-9.801196436518402858e-07,2.708104633559921106e-06,9.146881377280641640e-06,-5.449155012885711148e-06,2.794654567882782129e-06,3.039851915552530243e-06,-3.002313305350940911e-06,3.416329378672823641e-07,-5.706848969014571730e-06,-1.128243637359522560e-06,3.203621974780090243e-06,3.336437529009138447e-07,-5.921979262474522849e-06,3.179818043828372649e-07,3.266428547284243482e-07,8.777791352552435756e-06,-1.595421809355221080e-06,-5.692664964523103093e-06,-1.120963126645247264e-06,-5.407747020826647204e-06,3.133001382462969197e-06,-5.390343000744048990e-06,-5.142830067146732397e-06,-5.946452679281669501e-06,-5.871809580150827630e-06,-5.984766584024382457e-06,-5.667849264344967036e-06,-1.207094386388168114e-06,3.821586492710645175e-07,2.513656526880221625e-07,-1.847968290814608831e-06,-1.169490071650186373e-06,2.188365332120010791e-05,3.431375574904972645e-07,2.566128401378264995e-07,3.326346539790920266e-07,3.186270082260323284e-06,-5.364959890314893250e-06,-5.691470257818644269e-06,-5.647769445274223072e-06,-1.173974872594163557e-06,3.656318255309293323e-07,3.307949355341279329e-07,3.395090098638696387e-07,3.410389570407481779e-07,-5.356310799245873089e-06,-1.809795505793181047e-06,-1.591952719587238705e-06,3.058534796756997619e-06,-1.796368570621098752e-06,3.203052758678672686e-06,3.164596055093040572e-06,3.553548473598797574e-07,-5.410315791124281652e-06,-1.193700681833597242e-06,-5.771225398703956296e-06,-5.937740207148941188e-06,-5.707776839007324462e-06,3.095800265008328957e-06,-1.825069674064886964e-06,-4.696223260960641368e-06,-1.695244994330699916e-06,-5.208107039939568722e-06,-5.626230152644481665e-06,3.819262097915235351e-07,3.726606814868572121e-07,2.529069769606274403e-06,3.652640670406561645e-07,-2.137374443461609455e-06,1.504078073954432282e-07
2.259628344305255940e-05,4.050734745352338099e-05,-9.801196436518402858e-07,3.905560705410813100e-05,2.629275534140572260e-06,-2.974062924260943036e-05,4.171358080849798139e-05,2.451989228197401750e-06,1.076578587638444869e-06,3.802910257638582591e-05,2.349959104864384499e-05,4.126615480691093004e-05,3.829217622290268327e-05,1.998477668510929741e-06,1.889624049770727957e-05,3.837565670261945964e-05,2.101927228560384705e-05,2.000496434674206179e-05,-1.998258088584467049e-05,3.742889285462348885e-05,4.114195955107242687e-05,3.825893586519041610e-05,4.162032844703808580e-05,7.087530946040781601e-07,4.149176402773311527e-05,3.491038651501317459e-05,3.825125624207850332e-05,3.960535949918925853e-05,3.994906695109362864e-05,4.158639029063805614e-05,3.880640866474435909e-05,1.865786778651441449e-05,1.990249198691260851e-05,4.235708205055407606e-05,3.856214497264232429e-05,1.328649545622778516e-05,2.289474853472298966e-05,1.961229375636913870e-05,1.891857761755511578e-05,1.729182958869312150e-06,4.130467926876526890e-05,3.993988921132508803e-05,4.053850729193606901e-05,3.857597995566798614e-05,1.005301734912958616e-05,1.897819387324659580e-05,2.370074424720057743e-05,2.297823059329419401e-05,4.181303312479025847e-05,3.835395221774077741e-05,3.751301436940257078e-05,-6.070971608651766769e-06,3.838623334640299946e-05,2.020649389507542657e-06,9.553694873174354997e-07,2.296653590254367174e-05,4.114510232995800403e-05,3.871143164041360667e-05,4.066202980801306399e-05,4.049547523633178451e-05,3.966841985880696257e-05,9.625939337522700960e-07,3.831510461544455047e-05,3.758174215620178752e-05,3.905731175845766131e-05,4.174677719090068940e-05,3.962806048882372168e-05,9.776916141336549422e-06,2.267016282021518410e-05,3.396301031300216878e-06,1.019825841253436996e-05,4.178101274694528256e-05,1.341626036825711262e-05
1.081301592180584185e-05,2.655341454103376175e-07,2.708104633559921529e-06,2.629275534140572260e-06,2.486664288670412527e-04,-1.967877542376673693e-08,2.608437683720607657e-07,2.415432473063809551e-04,2.023058398804104536e-04,1.486648191850555006e-06,1.126211526402643550e-05,2.679763959131167046e-07,1.963247730916850305e-06,1.626643374243524562e-04,7.225519977193862595e-06,2.851633992433115264e-07,6.594579666498185889e-06,7.127903434401544800e-06,1.277117072257394370e-06,8.850015491369661849e-07,2.685384299787219140e-07,1.956094458738297011e-06,2.580182090937044410e-07,1.691433005850807956e-04,2.575954039762670181e-07,3.247660436592303457e-07,2.083248537056551582e-07,2.005686481317334966e-07,2.826023761709351058e-07,2.673856850737223382e-07,1.989195625568320207e-06,6.619361040994677370e-06,3.764724929061726511e-06,2.123001281197355004e-06,1.977073443857626792e-06,6.296028653863346817e-06,1.131589400461271759e-05,4.163263524943816464e-06,7.208433214970719961e-06,1.596626911190558685e-04,2.047807333917071010e-07,2.534277473607079152e-07,2.650668235528711038e-07,1.975037327679996912e-06,6.659468133086241360e-06,7.141827851398059197e-06,1.107559956309152837e-05,1.114147381205031317e-05,2.589800501417215058e-07,1.183001576512768697e-06,8.813345469747753537e-07,1.967545335148463900e-04,1.169205294391564804e-06,1.623555170592082611e-04,1.599233756185991788e-04,1.054500738781528748e-05,2.457604056996089126e-07,1.985512104763092570e-06,2.723538268259291038e-07,2.786278876616727162e-07,3.762107556753122548e-07,1.846578536255361600e-04,1.185208914538361265e-06,6.122338778266519635e-07,1.945782086717215930e-06,2.037373608334563347e-07,3.727716419784769948e-07,7.156284643639672376e-06,1.070066485813974529e-05,1.589480014995855138e-04,6.675974582481719100e-06,2.126609659266091314e-07,8.597513074533907787e-06
-3.167081085034681367e-05,-1.035978250031885279e-05,9.146881377280641640e-06,-2.974062924260943374e-05,-1.967877542376673693e-08,1.840338636629182867e-04,-9.885809486994546455e-06,2.269206186715952333e-07,2.973024522375856016e-06,-2.404892043429662888e-05,-3.826329244230245976e-05,-1.050293369790199311e-05,-2.399240528479792975e-05,-3.898592205919799671e-06,-1.674817457731375583e-05,-1.150872753449662363e-05,-2.321949901107489222e-05,-2.012812985029101945e-05,1.426213589520695403e-04,-1.452877164569133313e-05,-1.048035095791488657e-05,-2.380042693865344961e-05,-9.832027909670831004e-06,2.431346267075038365e-06,-9.789865810481463191e-06,-1.103546836231585674e-05,-1.148994796877513280e-05,-1.106089715331766234e-05,-1.130683439483746225e-05,-1.037484718529250729e-05,-2.524012743924298503e-05,-1.030574150263083229e-05,-1.826793919962505742e-05,-3.155673280573074302e-05,-2.464738772087644113e-05,-5.066398069559212319e-05,-3.610659647113291856e-05,-1.766716053929074927e-05,-1.685918819169973426e-05,-2.911380387228758918e-06,-9.748872415083353492e-06,-1.064201186260191852e-05,-1.043962328439762282e-05,-2.467560653311208236e-05,8.007461628280096140e-06,-1.712376718230911030e-05,-3.889303402545910140e-05,-3.628200976752626796e-05,-9.691726102356372938e-06,-1.964485203971487202e-05,-1.435975945139979755e-05,4.380884791117662627e-05,-1.929258087174443302e-05,-4.012448638568633913e-06,7.966730814385336322e-07,-3.353868424468322147e-05,-9.894642303957241174e-06,-2.501143777440413123e-05,-1.070972347135431414e-05,-1.110057777400412687e-05,-1.063823442791598366e-05,2.336723215966108460e-06,-1.986667890307593746e-05,-1.256762806902247330e-05,-2.812874553483147373e-05,-9.398151290818466112e-06,-1.045767753558380325e-05,9.498306006779434795e-06,-3.197536670857387120e-05,-3.651253242388497262e-06,7.799163737413270626e-06,-3.143500190076853952e-06,-8.946680472938552241e-07
7.583481612254468291e-06,7.409132719014951875e-05,-5.449155012885711148e-06,4.171358080849797462e-05,2.608437683720607657e-07,-9.885809486994546455e-06,7.547617556252569243e-05,2.376167670585607392e-07,1.570984057245781700e-07,5.761872288272143835e-05,7.522970377667513018e-06,7.518217933776147820e-05,4.374244867200387623e-05,1.446369267783879906e-07,5.903021009620739984e-06,7.121164858012936122e-05,6.564003936664889575e-06,6.482882966274419669e-06,-7.508733930712556137e-06,4.911307114812621795e-05,7.498780131317402348e-05,4.372403113915924783e-05,7.506238411136354600e-05,1.535329468242030189e-07,7.482080712274136864e-05,6.518922992629698455e-05,7.099103392810563048e-05,7.274042898533256574e-05,7.386470398351561604e-05,7.559328924752028295e-05,4.429315073047166725e-05,6.283116837787814350e-06,8.268780683615307444e-06,5.086159917265884866e-05,4.401782214250303830e-05,-8.009522069173716761e-06,7.605211957260491123e-06,8.060316159344609000e-06,5.897204589593841746e-06,1.501087299871062901e-07,7.462717832555386995e-05,7.326027183500979695e-05,7.415774068068933659e-05,4.404887130248345302e-05,3.001621599969678961e-06,5.924979675173092969e-06,7.619729344306515609e-06,7.686006671485201577e-06,7.529488922511819572e-05,4.896545600125750883e-05,4.929670413534962008e-05,6.131164056847410201e-07,4.910030592270648637e-05,1.445218369386000570e-07,2.104967422923324835e-07,8.077149406000045737e-06,7.426757646398330455e-05,4.418377416298567068e-05,7.452177874801510244e-05,7.452599284309991150e-05,7.294572634026102217e-05,1.499619888409454398e-07,4.886594558824212752e-05,6.478792607073705090e-05,4.588557472879483426e-05,7.485250021239550579e-05,7.267032301529740559e-05,2.826139880803535861e-06,7.719505802435573175e-06,2.078579952968432945e-07,3.083804370319326752e-06,6.743383879603678181e-05,1.005640710250513033e-05
1.000444812112965179e-05,2.424087177053282158e-07,2.794654567882782129e-06,2.451989228197401750e-06,2.415432473063809280e-04,2.269206186715952597e-07,2.376167670585607392e-07,2.363700152617350335e-04,1.992248230131496445e-04,1.400967487176175356e-06,1.041079229399099574e-05,2.435288915271163965e-07,1.808597970416931828e-06,1.579215601039404631e-04,6.648364394314872601e-06,2.620286296015840552e-07,6.005725603763029054e-06,6.525303379267552820e-06,1.459361626932152435e-06,7.869093717635110962e-07,2.441209396069407269e-07,1.801694107274475260e-06,2.349468442623889258e-07,1.640870402446159516e-04,2.345880856115187714e-07,3.062123573800541682e-07,2.054538465183929303e-07,1.972460461592221296e-07,2.574766220592948758e-07,2.427398745729033149e-07,1.830629980255029347e-06,6.085134619580746847e-06,3.239391404325050173e-06,1.961631879864060119e-06,1.820430710453751934e-06,6.253313371824674059e-06,1.047832212918680827e-05,3.625449991016461472e-06,6.632319004620744621e-06,1.550253331371821610e-04,2.013745483821614563e-07,2.326714247543643753e-07,2.417997060051647307e-07,1.818396327331277704e-06,6.252226161543062859e-06,6.566921282978269355e-06,1.022439184537001687e-05,1.030945406586593180e-05,2.359647963057760453e-07,1.069011830650937391e-06,7.832554132706112746e-07,1.905198304766262936e-04,1.056448261534044749e-06,1.576214541116482016e-04,1.554180537925195602e-04,9.735610959192932991e-06,2.254041839393789938e-07,1.828254151543043780e-06,2.478941756655814259e-07,2.530179353511818174e-07,3.407692248223392279e-07,1.818459077773460278e-04,1.071151712931508571e-06,5.659365383489523078e-07,1.805143702199874376e-06,2.002284237254637451e-07,3.380638169405084029e-07,6.740140000590407695e-06,9.897780041562701181e-06,1.537868766012378001e-04,6.265792345950760472e-06,2.033259505441129294e-07,7.440522976163659974e-06
6.131969715111200446e-06,1.557151530802681119e-07,3.039851915552530243e-06,1.076578587638444869e-06,2.023058398804104265e-04,2.973024522375855592e-06,1.570984057245781435e-07,1.992248230131496173e-04,1.734573051958248464e-04,6.716482645270735685e-07,6.187279771183184880e-06,1.530927495348512742e-07,6.492016097947340393e-07,1.407126074874577755e-04,3.861205360946839204e-06,1.545077477821934271e-07,3.399384790173028186e-06,3.533451760115282935e-06,3.231820815798869736e-06,7.915291930786785399e-08,1.532820692131991403e-07,6.486876014164952588e-07,1.541367244641175723e-07,1.448898303906598134e-04,1.540945453408796167e-07,1.984366932699867658e-07,1.499967875006948712e-07,1.459027871627037013e-07,1.523494803111479222e-07,1.535462269676987362e-07,6.285156319213721052e-07,4.098125779937316718e-06,6.044048003567685110e-07,6.131848494577550304e-07,6.393540446762142708e-07,4.547057226205408563e-06,6.000248998625712374e-06,7.657043080386918207e-07,3.849188933317063821e-06,1.379640961720682703e-04,1.568547415086432294e-07,1.521808071409596953e-07,1.536561197225348977e-07,6.357946258090877765e-07,5.665650930137781243e-06,3.782315270056795568e-06,5.965091823901814329e-06,5.935151177895461817e-06,1.569136726581655900e-07,1.843428051890810529e-07,7.937374089777461783e-08,1.623186796106421766e-04,1.814255815419942161e-07,1.404622580060895811e-04,1.376311197111177115e-04,5.761077690611013099e-06,1.539996649574686807e-07,6.334565825886947787e-07,1.538423098222450753e-07,1.508443822208272664e-07,1.592889528345495898e-07,1.596007429050893373e-04,1.803724965127611832e-07,2.250884242502301686e-07,6.303571654891123734e-07,1.579979291562756103e-07,1.617435839858509718e-07,6.175727957115592568e-06,6.004914176822087466e-06,1.333486360469315522e-04,5.656815113231316089e-06,1.695972326959431552e-07,9.765715249581547084e-07
1.205112268640689180e-05,5.718117283801260614e-05,-3.002313305350940487e-06,3.802910257638582591e-05,1.486648191850554795e-06,-2.404892043429662549e-05,5.761872288272144513e-05,1.400967487176175356e-06,6.716482645270735685e-07,4.905792068624783664e-05,1.262752860089577313e-05,5.801235632892831802e-05,3.814932242975686112e-05,1.383645398257639379e-06,9.232046273478247838e-06,5.654087204566958665e-05,1.009355518427476676e-05,1.010066435849407030e-05,-1.710501665552983995e-05,4.000068560647106067e-05,5.788029189154758218e-05,3.811091799496858079e-05,5.751949311952529823e-05,5.822047891983362785e-07,5.732834072369932658e-05,5.285596318563352038e-05,5.618926317353074509e-05,5.679822470144516152e-05,5.784558581028128498e-05,5.811859287606970523e-05,3.871327846936136006e-05,8.540229827179747886e-06,1.022893204276088334e-05,4.397287983571219230e-05,3.844249476859779821e-05,3.054678701858345794e-06,1.262490953277568682e-05,1.017361360205279164e-05,9.235076769097898169e-06,1.252376073283515471e-06,5.686005156777670867e-05,5.696844920777537503e-05,5.734564720138287319e-05,3.846016503019817376e-05,3.159149971186192310e-06,9.258463444748392905e-06,1.279243814687408358e-05,1.263602090960666125e-05,5.747264249174904751e-05,4.108186173834926596e-05,4.010862520344119918e-05,-2.575304298448635513e-06,4.113374739025949097e-05,1.396464846001048258e-06,8.858151864888777522e-07,1.246536725876170172e-05,5.705363463637017313e-05,3.860929967183566151e-05,5.776613231566638066e-05,5.805250847819130058e-05,5.701068634935456614e-05,6.660204372330916892e-07,4.103352526293632099e-05,5.214669035203125608e-05,4.085593501241680371e-05,5.684699153990199397e-05,5.674408671979461855e-05,2.957515715514824928e-06,1.214365236241063826e-05,1.641863850912294138e-06,3.268164668056218056e-06,4.926254100934014104e-05,9.601649804084492739e-06
